RowName,BPClass
NPC_Male_Trader01_v06,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Male_Trader01_v06.BP_NPC_Male_Trader01_v06_C
NPC_Male_Trader01_v07,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Male_Trader01_v07.BP_NPC_Male_Trader01_v07_C
NPC_Male_Trader01_v08,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Male_Trader01_v08.BP_NPC_Male_Trader01_v08_C
NPC_Male_Trader01_v09,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Male_Trader01_v09.BP_NPC_Male_Trader01_v09_C
NPC_Male_Trader01_v10,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Male_Trader01_v10.BP_NPC_Male_Trader01_v10_C
NPC_Male_Trader01_v11,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Male_Trader01_v11.BP_NPC_Male_Trader01_v11_C
NPC_Male_Trader01_v12,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Male_Trader01_v12.BP_NPC_Male_Trader01_v12_C
NPC_Male_Trader01_v13,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Male_Trader01_v13.BP_NPC_Male_Trader01_v13_C
NPC_Male_Trader01_v14,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Male_Trader01_v14.BP_NPC_Male_Trader01_v14_C
NPC_Male_Trader01_v15,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Male_Trader01_v15.BP_NPC_Male_Trader01_v15_C
NPC_Male_Trader01_v16,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Male_Trader01_v16.BP_NPC_Male_Trader01_v16_C
NPC_Male_Trader01_v17,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Male_Trader01_v17.BP_NPC_Male_Trader01_v17_C
NPC_Male_Trader01_v18,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Male_Trader01_v18.BP_NPC_Male_Trader01_v18_C
NPC_Male_Trader01_v19,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Male_Trader01_v19.BP_NPC_Male_Trader01_v19_C
NPC_Male_Trader01_v20,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Male_Trader01_v20.BP_NPC_Male_Trader01_v20_C
NPC_Male_Trader01_v21,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Male_Trader01_v21.BP_NPC_Male_Trader01_v21_C
NPC_Male_Trader01_v22,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Male_Trader01_v22.BP_NPC_Male_Trader01_v22_C
NPC_Male_Trader01_v23,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Male_Trader01_v23.BP_NPC_Male_Trader01_v23_C
NPC_Male_Trader01_v24,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Male_Trader01_v24.BP_NPC_Male_Trader01_v24_C
NPC_Male_Trader01_v25,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Male_Trader01_v25.BP_NPC_Male_Trader01_v25_C
GYM_WorldTreeDragon_2,/Game/Pal/Blueprint/Character/Monster/PalActorBP/WorldTreeDragon/BP_WorldTreeDragon_GYM_Hard.BP_WorldTreeDragon_GYM_Hard_C
NPC_Female_SurveyGirl04,/Game/Pal/Blueprint/Character/NPC/Normal/BP_NPC_Female_SurveyGirl04.BP_NPC_Female_SurveyGirl04_C
PREDATOR_Garm_Quest,/Game/Pal/Blueprint/Character/Monster/PalActorBP/Garm/BP_Garm_BOSS_Predator_Quest.BP_Garm_BOSS_Predator_Quest_C
PREDATOR_PinkLizard_Quest,/Game/Pal/Blueprint/Character/Monster/PalActorBP/PinkLizard/BP_PinkLizard_BOSS_Predator_Quest.BP_PinkLizard_BOSS_Predator_Quest_C
PREDATOR_Umihebi_Fire_Quest,/Game/Pal/Blueprint/Character/Monster/PalActorBP/Umihebi/BP_Umihebi_Fire_BOSS_Predator_Quest.BP_Umihebi_Fire_BOSS_Predator_Quest_C
AmaterasuWolf_Dark_Quest_Friend,/Game/Pal/Blueprint/Character/Monster/PalActorBP/AmaterasuWolf/BP_AmaterasuWolf_Dark_Quest.BP_AmaterasuWolf_Dark_Quest_C
AmaterasuWolf_Dark_Quest_Enemy,/Game/Pal/Blueprint/Character/Monster/PalActorBP/AmaterasuWolf/BP_AmaterasuWolf_Dark_Quest_Enemy.BP_AmaterasuWolf_Dark_Quest_Enemy_C
NPC_Dungeon_Shop,/Game/Pal/Blueprint/Character/NPC/Shop/BP_NPC_SalesPerson_5.BP_NPC_SalesPerson_5_C
PREDATOR_VolcanoDragon,/Game/Pal/Blueprint/Character/Monster/PalActorBP/VolcanoDragon/BP_VolcanoDragon_BOSS_Predator.BP_VolcanoDragon_BOSS_Predator_C
PREDATOR_MummyPal,/Game/Pal/Blueprint/Character/Monster/PalActorBP/MummyPal/BP_MummyPal_BOSS_Predator.BP_MummyPal_BOSS_Predator_C
PREDATOR_Suzaku,/Game/Pal/Blueprint/Character/Monster/PalActorBP/Suzaku/BP_Suzaku_BOSS_Predator.BP_Suzaku_BOSS_Predator_C
PREDATOR_GrassMammoth_Ice,/Game/Pal/Blueprint/Character/Monster/PalActorBP/GrassMammoth/BP_GrassMammoth_Ice_BOSS_Predator.BP_GrassMammoth_Ice_BOSS_Predator_C
PREDATOR_RedFlowerBird,/Game/Pal/Blueprint/Character/Monster/PalActorBP/RedFlowerBird/BP_RedFlowerBird_BOSS_Predator.BP_RedFlowerBird_BOSS_Predator_C
PREDATOR_GrassMinotaur_Ice,/Game/Pal/Blueprint/Character/Monster/PalActorBP/GrassMinotaur/BP_GrassMinotaur_Ice_BOSS_Predator.BP_GrassMinotaur_Ice_BOSS_Predator_C
PREDATOR_PandaGirl,/Game/Pal/Blueprint/Character/Monster/PalActorBP/PandaGirl/BP_PandaGirl_BOSS_Predator.BP_PandaGirl_BOSS_Predator_C
PREDATOR_DarkScorpion,/Game/Pal/Blueprint/Character/Monster/PalActorBP/DarkScorpion/BP_DarkScorpion_BOSS_Predator.BP_DarkScorpion_BOSS_Predator_C
PREDATOR_SnakeGirl,/Game/Pal/Blueprint/Character/Monster/PalActorBP/SnakeGirl/BP_SnakeGirl_BOSS_Predator.BP_SnakeGirl_BOSS_Predator_C
PREDATOR_MonochromeQueen,/Game/Pal/Blueprint/Character/Monster/PalActorBP/MonochromeQueen/BP_MonochromeQueen_BOSS_Predator.BP_MonochromeQueen_BOSS_Predator_C
NPC_Male_DarkTrader_02,/Game/Pal/Blueprint/Character/NPC/Fat/BP_NPC_DarkTrader_02.BP_NPC_DarkTrader_02_C
NPC_Male_DarkTrader_03,/Game/Pal/Blueprint/Character/NPC/Fat/BP_NPC_DarkTrader_03.BP_NPC_DarkTrader_03_C
NPC_Male_DarkTrader_04,/Game/Pal/Blueprint/Character/NPC/Fat/BP_NPC_DarkTrader_04.BP_NPC_DarkTrader_04_C
